chembl_id,pred_sig_0.1,pred_sig_0.2,pred_sig_0.3,pred_sig_0.4,pred_sig_0.5,pred_sig_0.6,pred_sig_0.7
CHEMBL13878,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL13881,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL537,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL14126,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL539,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL14152,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL13960,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL13883,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL541,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL542,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL13782,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL14253,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL13589,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL14053,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL14245,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL14227,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL14021,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL14060,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL544,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL13766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL104,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL13779,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL105,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL14687,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL441765,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL546,Undefined,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL106,Undefined,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL547,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL14376,Undefined,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL14577,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL548,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL278020,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL14429,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL14762,1.0,1.0,1.0,1.0,1.0,1.0,Undefined
CHEMBL14370,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL14249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL14830,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL428690,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL549,Undefined,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL550,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL107,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL274239,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL14935,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL553,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL273786,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL554,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL277382,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL15023,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL279867,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL279605,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL274047,1.0,1.0,1.0,1.0,1.0,1.0,Undefined
CHEMBL407641,1.0,1.0,1.0,1.0,1.0,1.0,Undefined
CHEMBL108,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL280481,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL15245,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL109,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL273348,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL278255,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL15511,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL15192,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL110,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL557,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL559,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL15413,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL16225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL561,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL562,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL563,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL15562,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL15797,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL564,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL565,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL278488,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL566,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL15605,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL15594,Undefined,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL15487,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL277522,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL15841,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL279157,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL113,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL567,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL568,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL15770,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL416898,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL15913,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL569,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL570,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL571,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL572,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL15980,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL16200,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL573,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL574,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL575,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL15721,1.0,1.0,1.0,1.0,1.0,1.0,Undefined
CHEMBL278172,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL577,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL16293,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL9113,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL15972,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL579,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL580,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL277062,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL581,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL279816,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL277535,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL582,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL16264,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL275835,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL114,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL115,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL16134,Undefined,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL584,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL116,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL585,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL16596,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL16699,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL275638,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL16503,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL16498,Undefined,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL118,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL17289,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL17045,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL17313,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL17125,Undefined,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL17423,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL119,Undefined,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL277775,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL430150,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL588,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL589,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL17344,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL590,1.0,1.0,1.0,1.0,1.0,1.0,Undefined
CHEMBL591,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL592,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL593,1.0,1.0,1.0,1.0,1.0,1.0,Undefined
CHEMBL594,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL17669,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL595,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL17350,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL17962,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL596,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL17879,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL17860,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL18442,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL18116,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL18041,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL599,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL18197,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL17976,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL600,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL18647,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL18301,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL602,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL18098,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL18772,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL276368,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL18331,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL18901,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL275661,1.0,1.0,1.0,1.0,1.0,1.0,Undefined
CHEMBL19019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL603,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL18797,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL276568,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL19236,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL441414,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL19224,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL19004,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL18531,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL18504,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL605,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL279390,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL277592,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL18786,1.0,1.0,1.0,1.0,1.0,1.0,Undefined
CHEMBL19215,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL606,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL278623,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL278462,1.0,1.0,1.0,1.0,1.0,1.0,Undefined
CHEMBL279960,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL18972,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL607,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL19299,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL19344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL609,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL19892,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL611,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL19633,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL19393,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL612,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL19687,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL613,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL279786,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL279785,1.0,1.0,1.0,1.0,1.0,1.0,Undefined
CHEMBL279085,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL19611,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL279890,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL614,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL19612,Undefined,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL19449,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL428676,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL20684,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL20803,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL278581,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL20634,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL282042,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL280164,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL20883,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL20489,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL281164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL615,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL20210,Undefined,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL281594,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL617,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL125,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL283800,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL20734,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL277465,1.0,1.0,1.0,1.0,1.0,1.0,Undefined
CHEMBL20679,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL277945,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL278315,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL279898,Undefined,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL126,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL620,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL127,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL621,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL622,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL22108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL21333,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL278570,Undefined,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL283754,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL22055,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL21536,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL22776,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL22016,1.0,1.0,1.0,1.0,1.0,1.0,Undefined
CHEMBL626,Undefined,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL20835,Undefined,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL279014,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL280685,Undefined,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL22077,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL277474,1.0,1.0,1.0,1.0,1.0,1.0,Undefined
CHEMBL627,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL281398,1.0,1.0,1.0,1.0,1.0,1.0,Undefined
CHEMBL279676,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL22097,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL628,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL629,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL128,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL631,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL632,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL633,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL634,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL277689,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL430916,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL635,1.0,1.0,1.0,1.0,1.0,1.0,Undefined
CHEMBL636,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL418192,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL637,1.0,1.0,1.0,1.0,1.0,1.0,Undefined
CHEMBL129,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL638,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL639,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL640,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL641,Undefined,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL642,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL643,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL131,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL644,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL645,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL440464,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL280728,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL283552,Undefined,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL647,1.0,1.0,1.0,1.0,1.0,1.0,Undefined
CHEMBL281786,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL22150,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL648,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL434394,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL650,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL651,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL652,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL134,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL654,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL655,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL135,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL657,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL658,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL659,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL660,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL661,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL21731,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL666,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL667,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL137,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL21799,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL668,1.0,1.0,1.0,1.0,1.0,1.0,Undefined
CHEMBL22498,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL669,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL25336,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL671,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL672,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL24938,1.0,1.0,1.0,1.0,1.0,1.0,Undefined
CHEMBL673,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL23013,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL22916,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL278764,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL25105,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL674,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL675,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL22207,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL677,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL416557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL679,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL680,1.0,1.0,1.0,1.0,1.0,1.0,Undefined
CHEMBL279678,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL23811,1.0,1.0,1.0,1.0,1.0,1.0,Undefined
CHEMBL681,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL682,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL23771,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL24991,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL683,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL684,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL280378,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL685,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL23330,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL23588,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL139,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL279924,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL279433,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL686,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL688,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL278398,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL23115,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL23832,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL22542,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL689,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL23455,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL23293,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL23261,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL23838,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL690,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL23550,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL23194,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL283120,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL25931,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL286259,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL25892,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL24171,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL24057,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL691,Undefined,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL284348,Undefined,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
